;BuildingType;PrimaryPropertyType;Neighborhood;NumberofBuildings;NumberofFloors;PropertyGFATotal;PropertyGFAParking;PropertyGFABuilding(s);LargestPropertyUseType;LargestPropertyUseTypeGFA;SecondLargestPropertyUseType;SecondLargestPropertyUseTypeGFA;ThirdLargestPropertyUseType;ThirdLargestPropertyUseTypeGFA;SiteEnergyUseWN(kBtu);TotalGHGEmissions;Electricity_Part;NaturalGas_Part;Steam_Part;ParkingGFA_Part;BuildingAge
268;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.6094379124341003;11.806020361621872;11.017989594425455;11.199542605224037;Office;11.18535152085534;Parking;10.987628974775781;none;0.0;15.40456146038387;3.5183876490735586;95.83682377320224;0.0;0.0;45.473533448708004;3.784189633918261
269;NonResidential;Retail Store;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;11.972979763362297;0.0;11.972979763362297;Retail Store;11.972979763362297;none;0.0;none;0.0;16.963691993155557;6.1213737625622064;68.37753820094598;27.761969950283476;0.0;0.0;3.044522437723423
270;NonResidential;Large Office;LAKE UNION;0.6931471805599453;2.1972245773362196;12.570090563724165;0.0;12.570090563724165;Office;11.957521538614733;Data Center;11.389072796302916;Other;9.65701140089547;17.687482126083356;5.858133134486126;100.24572725190998;0.5235776588879405;0.0;0.0;4.574710978503383
271;NonResidential;Other;EAST;0.6931471805599453;2.1972245773362196;11.9750166230156;0.0;11.9750166230156;Urgent Care/Clinic/Other Outpatient;11.9750166230156;none;0.0;none;0.0;17.929898649835803;7.146669812008544;76.00884192213562;15.636455165115123;9.230363684931852;0.0;3.9318256327243257
272;NonResidential;Small- and Mid-Sized Office;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.6094379124341003;11.373617419568252;10.268165387743457;10.97157190283528;Office;10.97157190283528;Parking;10.268165387743457;none;0.0;14.920151885397814;3.0846584827483925;99.12307767621506;0.0;0.0;33.10535088223461;3.713572066704308
273;NonResidential;Retail Store;BALLARD;0.6931471805599453;0.6931471805599453;12.010288878446973;0.0;12.010288878446973;Retail Store;11.539119389052704;Supermarket/Grocery Store;11.21321129629461;Parking;0.0;16.76160999990433;5.790510478166025;74.08477617248053;22.545917641914432;0.0;0.0;3.295836866004329
274;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.791759469228055;12.125312597296075;11.100964303118362;11.680547849658803;Office;11.678583960867643;Parking;11.100964303118362;Other;7.375255778009754;15.58527617591744;3.7249702742582897;96.2787737543544;0.3440681634895378;0.0;35.902689693303415;2.833213344056216
275;NonResidential;Laboratory;LAKE UNION;0.6931471805599453;1.3862943611198906;10.918736348043124;0.0;10.918736348043124;Laboratory;10.9129224838081;Data Center;5.771441123130016;none;0.0;16.306479627427812;5.601048137201335;62.12538108894341;33.90832859754713;0.0;0.0;4.584967478670572
276;NonResidential;Laboratory;LAKE UNION;0.6931471805599453;1.6094379124341003;12.393215892603342;11.624413171000027;11.77040860534107;Laboratory;12.07921606952746;none;0.0;none;0.0;17.36357872808666;6.746212343635319;58.6796980659255;38.349458679251974;0.0;46.35655314543517;3.1354942159291497
277;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.9459101490553132;11.844263113555305;10.870148152571042;11.370220696727491;Office;11.282064712511612;Parking;10.870148152571042;Financial Office;8.01565761455734;14.990533427651162;3.1599747169480397;100.0;0.0;0.0;37.75218621214515;3.091042453358316
278;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.791759469228055;12.510139747231278;11.499850357082506;12.057410211028271;Office;12.032510611849297;Parking;11.481630857089367;Medical Office;9.732877151670184;15.889942572891398;4.1420229975388425;96.67409252460702;1.9604717222550738;0.0;36.41112476067156;2.833213344056216
279;NonResidential;Warehouse;LAKE UNION;0.6931471805599453;1.791759469228055;11.758229645621093;0.0;11.758229645621093;Non-Refrigerated Warehouse;11.758229645621093;none;0.0;none;0.0;14.849380037962868;3.4187098067467865;90.52839078716374;7.891392532054114;0.0;0.0;4.718498871295094
280;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.791759469228055;13.23661485109685;12.238530155078708;12.776826177876053;Office;12.82800305499913;Parking;12.15021103753276;none;0.0;17.230007145182725;6.45110213410454;68.82057678467346;30.132946775239756;0.0;36.858359083416;3.1780538303479458
281;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.9459101490553132;12.330910735660234;11.461642696843066;11.787469104969274;Office;11.787469104969274;Parking;11.328750191103934;none;0.0;16.284684004108477;4.560591142590124;99.21381925419452;2.0623435261673944;0.0;41.925575483688746;3.2188758248682006
282;Campus;Other;LAKE UNION;0.6931471805599453;1.791759469228055;13.191792420421313;0.0;13.191792420421313;Other;13.191792420421313;Parking;11.55199232013413;none;0.0;18.73626573143058;8.293161746040733;47.13681108541682;48.6823118432532;0.0;0.0;3.367295829986474
283;NonResidential;Mixed Use Property;LAKE UNION;0.6931471805599453;1.791759469228055;11.981058595924264;10.832793221487778;11.599534260934991;Other;11.190072069507007;Parking;10.805983573388094;Office;10.529613131664696;17.278601935838342;6.590246101632206;63.78033221866024;34.515570278328205;0.0;31.71822166562304;3.1354942159291497
284;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.6094379124341003;12.25399100121357;11.207405234388567;11.82146842808934;Office;11.642232949441528;Parking;11.27836701084072;Fitness Center/Health Club/Gym;9.66801835153128;15.749562027140453;4.817697584839112;76.67253320700598;23.327459564926727;0.0;35.11314675715865;2.995732273553991
285;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.9459101490553132;12.621831259923514;11.607380733987897;12.171476024763722;Office;12.093066308263458;Parking;11.506595472775356;Bank Branch;8.702177865629675;15.837689445077167;4.256888491407381;94.60856966204251;4.924162452660685;0.0;36.259951237698075;2.995732273553991
286;NonResidential;Mixed Use Property;LAKE UNION;0.6931471805599453;1.3862943611198906;11.118118358049584;0.0;11.118118358049584;Non-Refrigerated Warehouse;10.300012819074817;Office;9.7626725558939;Other - Entertainment/Public Assembly;9.520761931397454;14.936044876733716;4.318820558770089;51.07534547832152;38.79378426401836;0.0;0.0;4.276666119016055
287;NonResidential;Laboratory;LAKE UNION;0.6931471805599453;1.6094379124341003;11.53503914521534;0.0;11.53503914521534;Laboratory;11.543803784615164;none;0.0;none;0.0;17.030508031742237;6.3769990197272675;61.65969327349852;36.30040250203709;0.0;0.0;4.143134726391533
288;NonResidential;Mixed Use Property;LAKE UNION;0.6931471805599453;1.791759469228055;12.986539072349808;11.942660332051132;12.55254471672972;Laboratory;12.07462479510903;Parking;12.062410105706192;Office;11.39528991843679;17.67896617140742;6.928077379172044;62.97062275654479;32.03815286845658;0.0;35.20848940542547;2.8903717578961645
289;NonResidential;Small- and Mid-Sized Office;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.791759469228055;11.385807746410581;9.944005500839015;11.115978970227394;Office;11.07833531053482;Parking;9.97100600426695;none;0.0;15.084867510159693;3.2112467977037094;95.98148128633402;0.0;0.0;23.649247121346324;3.9512437185814275
290;NonResidential;Small- and Mid-Sized Office;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.791759469228055;11.375718755205835;9.9241231661362;11.108904313854207;Office;11.10719532174336;Parking;9.626943224494804;none;0.0;15.16046397482862;3.2703291064571163;94.64845261150205;0.0;0.0;23.41875243754158;3.9889840465642745
291;NonResidential;Small- and Mid-Sized Office;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.791759469228055;11.375718755205835;9.9241231661362;11.108904313854207;Office;11.108679613266794;Parking;10.250122261580445;none;0.0;15.12536384274291;3.232778730037192;94.26450948003699;0.0;0.0;23.41875243754158;4.02535169073515
292;NonResidential;Medical Office;NORTHEAST;0.6931471805599453;1.6094379124341003;12.18968916627965;11.389695119625614;11.593075859153057;Medical Office;11.593075859153057;Parking;11.389695119625614;none;0.0;16.79705967438236;6.17142916182822;59.35361793676526;37.840744995851075;0.0;44.93288402990612;3.6375861597263857
293;NonResidential;Medical Office;NORTHEAST;0.6931471805599453;1.6094379124341003;12.16147791819491;11.464596194572943;11.472061802915228;Medical Office;11.472061802915228;none;0.0;none;0.0;15.946460233452019;4.369321262176328;95.04244460403656;4.957543523512973;0.0;49.81335870679019;3.4657359027997265
294;NonResidential;Self-Storage Facility;BALLARD;1.0986122886681096;1.0986122886681096;11.621295447636063;0.0;11.621295447636063;;;none;0.0;none;0.0;15.620014799788688;5.1049146397432645;49.49046043932843;44.26488454665715;0.0;0.0;4.382026634673881
295;NonResidential;Warehouse;SOUTHWEST;0.6931471805599453;1.6094379124341003;11.497568142649186;0.0;11.497568142649186;Non-Refrigerated Warehouse;11.497568142649186;none;0.0;none;0.0;13.97983159394231;3.154443964708812;65.24711220478933;27.278320427569643;0.0;0.0;3.367295829986474
296;NonResidential;Hospital;LAKE UNION;0.6931471805599453;2.0794415416798357;12.770053179800657;11.921425961621914;12.211438225028584;Hospital (General Medical & Surgical);12.281194032576943;none;0.0;none;0.0;17.580842057957486;6.9408321573749285;62.026685061212625;36.88851289508068;0.0;42.80004551531875;3.258096538021482
297;NonResidential;Supermarket / Grocery Store;NORTH;0.6931471805599453;1.0986122886681096;12.640986517463418;12.14355341758046;11.704272832971496;Supermarket/Grocery Store;11.704272832971496;Parking;0.0;Parking;0.0;16.513064734683013;5.631140094664089;71.95682223902881;25.81594275482501;0.0;60.80882947906721;3.4339872044851463
298;NonResidential;Supermarket / Grocery Store;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;11.054470887941358;0.0;11.054470887941358;Supermarket/Grocery Store;11.054470887941358;none;0.0;none;0.0;15.69077634502157;3.8388069430968867;99.99999233428821;0.0;0.0;0.0;2.8903717578961645
299;Nonresidential COS;Other;DELRIDGE;0.0;0.6931471805599453;11.642030827156859;0.0;11.642030827156859;Other - Services;11.424454841980669;Office;10.010052342764158;none;0.0;15.207257526564613;4.812021740525323;36.572175772010475;52.30545798483243;0.0;0.0;4.2626798770413155
300;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;12.401001890363212;0.0;12.401001890363212;Non-Refrigerated Warehouse;12.69288729933466;none;0.0;none;0.0;14.149181195196865;3.756538102587751;50.210293841928014;49.7896882508176;0.0;0.0;3.295836866004329
301;NonResidential;Other;LAKE UNION;0.6931471805599453;1.3862943611198906;12.543448045605032;11.95961568633537;11.727560924903752;Parking;11.95961568633537;Office;11.665139985936731;Retail Store;8.922791623969637;16.259743032167375;4.398391988760146;99.99999132072675;0.0;0.0;55.775516321025364;3.2188758248682006
302;NonResidential;Other;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.3862943611198906;11.104400680823604;9.47262771040802;10.886782513190758;Other;11.184435286790631;Parking;9.61587214452889;none;0.0;15.743611706841863;3.8905950580145254;99.99997818638555;0.0;0.0;19.557040113147362;4.304065093204169
303;NonResidential;Retail Store;NORTHWEST;0.6931471805599453;0.6931471805599453;11.785910056661425;0.0;11.785910056661425;Retail Store;11.589256678176751;none;0.0;none;0.0;16.00708810971096;4.7136657821413905;86.09050588095027;11.939925261352288;0.0;0.0;3.367295829986474
304;NonResidential;Warehouse;NORTHWEST;0.6931471805599453;1.3862943611198906;11.455306945297822;0.0;11.455306945297822;Non-Refrigerated Warehouse;11.114773550156288;none;0.0;none;0.0;13.593146546479923;2.419478844465545;85.04191189890746;12.9274347800767;0.0;0.0;3.295836866004329
305;NonResidential;Other;NORTHWEST;1.9459101490553132;0.6931471805599453;11.625369830810577;0.0;11.625369830810577;Strip Mall;11.729906064249025;Parking;0.0;none;0.0;16.126063225369226;5.426842498736322;63.39436942069305;33.97492438734829;0.0;0.0;4.127134385045092
306;NonResidential;Supermarket / Grocery Store;NORTHWEST;0.0;0.6931471805599453;11.882949906538373;0.0;11.882949906538373;Wholesale Club/Supercenter;11.882949906538373;none;0.0;none;0.0;16.442203693558554;5.473907988002699;74.53948758624371;22.539706852041725;0.0;0.0;3.7376696182833684
307;NonResidential;Retail Store;NORTHWEST;0.6931471805599453;0.6931471805599453;11.643962499267984;0.0;11.643962499267984;Retail Store;10.964847855501349;Supermarket/Grocery Store;10.938680693334582;none;0.0;16.661898209073104;6.317651932644658;45.4942990148759;54.505695179758504;0.0;0.0;4.07753744390572
308;NonResidential;Supermarket / Grocery Store;NORTHWEST;0.6931471805599453;0.6931471805599453;10.821456874788838;0.0;10.821456874788838;Supermarket/Grocery Store;10.821097413976181;Parking;0.0;none;0.0;16.00168261392512;5.074673690192144;73.34384592241341;23.98923995014534;0.0;0.0;3.367295829986474
309;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.3862943611198906;11.72861732123929;10.262769096339811;11.466116836262017;Office;11.477350099456308;none;0.0;none;0.0;15.423219276203469;3.580737295494233;99.95693558900423;0.04305439368685151;0.0;23.08758694618404;3.6375861597263857
310;NonResidential;Small- and Mid-Sized Office;LAKE UNION;0.6931471805599453;1.6094379124341003;11.407576060361786;10.505861744654162;10.886932132596673;Office;11.407576060361786;none;0.0;none;0.0;15.175907199393837;3.338257581888281;99.99997434409393;0.0;0.0;40.586666666666666;3.258096538021482
311;NonResidential;Small- and Mid-Sized Office;LAKE UNION;0.6931471805599453;1.3862943611198906;11.472540874774753;10.425549808228107;11.040246259560732;Office;11.038640684660965;Parking;10.425549808228107;none;0.0;15.504391429027633;3.65687265797885;99.99998152738252;0.0;0.0;35.098551660228445;3.2188758248682006
312;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.3862943611198906;12.545960470952528;11.651208052770235;12.020519873979996;Office;11.93544432764422;Parking;11.449921765391228;Data Center;8.922791623969637;16.24256861461691;4.558812062009942;97.00711128935174;2.9721390986880682;0.0;40.87066704157576;3.295836866004329
313;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.6094379124341003;12.402194373748076;11.5428046042479;11.851559648613192;Office;11.842200434720347;Parking;10.108467133222666;none;0.0;15.973282110720557;4.454463568563388;93.8142833283344;6.185716671665606;0.0;42.34180180328273;3.295836866004329
314;NonResidential;Mixed Use Property;DOWNTOWN;0.6931471805599453;1.9459101490553132;11.948990903938062;0.0;11.948990903938062;Other - Entertainment/Public Assembly;11.693712511672231;Other - Recreation;11.052507743748084;Social/Meeting Hall;10.18039933305852;17.79956017244051;7.392856858414871;65.01783705854648;0.8850230121615666;32.657818123862874;0.0;3.5553480614894135
315;NonResidential;Large Office;GREATER DUWAMISH;0.6931471805599453;1.791759469228055;12.874660704589415;11.706648444488625;12.502172935154075;Office;12.400894908566473;Parking;11.593666390371487;none;0.0;15.854635966737625;3.9994842811981406;99.99998698575004;0.0;0.0;31.098271820033563;3.784189633918261
316;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;1.0986122886681096;11.407576060361786;0.0;11.407576060361786;Non-Refrigerated Warehouse;11.156264806643742;Office;9.90353755128617;none;0.0;14.199628341345242;2.89977188240808;86.69256535903894;10.63966160585684;0.0;0.0;4.07753744390572
317;NonResidential;Retail Store;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.823790225800138;0.0;10.823790225800138;Retail Store;10.823790225800138;none;0.0;none;0.0;13.992053366575725;3.503152104185149;42.5335338779441;45.26083441700902;0.0;0.0;4.0943445622221
318;NonResidential;Small- and Mid-Sized Office;BALLARD;0.6931471805599453;1.9459101490553132;11.451411697981355;8.732465848349879;11.383203948399467;Office;10.896628208262003;Retail Store;10.116378727385987;Parking;8.412054873292933;15.436004526345837;4.797772052189602;56.78967779402823;37.32795762944197;0.0;6.59342996607574;4.61512051684126
319;NonResidential;Warehouse;BALLARD;0.6931471805599453;1.0986122886681096;11.054708103975111;0.0;11.054708103975111;Non-Refrigerated Warehouse;11.054708103975111;none;0.0;none;0.0;12.516914525328797;2.21375387928743;31.29524238318021;52.0889960859878;0.0;0.0;4.442651256490317
320;NonResidential;Other;BALLARD;0.6931471805599453;1.791759469228055;12.68500504440909;12.11425884625752;11.852364724194848;Parking;12.11425884625752;Retail Store;11.781004140278185;none;0.0;16.685016520267748;6.026711027295051;60.74381735828729;36.17612492090846;0.0;56.51022550941713;2.8903717578961645
321;NonResidential;Self-Storage Facility;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.6094379124341003;11.777548714470212;10.060534035475412;11.579592968216243;Self-Storage Facility;11.777548714470212;Parking;9.082620630373812;none;0.0;13.050941084046105;1.4469189829363254;99.99993287268781;0.0;0.0;17.959522000414452;3.6375861597263857
322;NonResidential;Warehouse;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.6094379124341003;11.571590521032341;0.0;11.571590521032341;Non-Refrigerated Warehouse;11.571590521032341;none;0.0;none;0.0;14.042574016394074;3.2801590532850993;58.9160883044461;30.647652796996756;0.0;0.0;3.367295829986474
323;NonResidential;Self-Storage Facility;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.3862943611198906;11.456048188078173;0.0;11.456048188078173;Self-Storage Facility;11.456048188078173;none;0.0;none;0.0;13.987562373523996;3.5316406776874447;36.44396856336312;47.81675930947335;0.0;0.0;4.248495242049359
324;NonResidential;Large Office;DOWNTOWN;0.6931471805599453;2.3978952727983707;12.110084736119012;10.550250422538545;11.874153029985171;Office;11.923981580891553;Parking;10.201627252886743;Other;7.6760099320288875;15.867544352848071;3.993602992420569;98.1277640643166;0.0;0.0;21.01665437493808;3.1780538303479458
325;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.033682134193954;0.0;10.033682134193954;Non-Refrigerated Warehouse;10.033682134193954;none;0.0;none;0.0;12.90433748973192;1.33500106673234;99.99992227360282;0.0;0.0;0.0;4.0943445622221
326;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;11.73184410389787;0.0;11.73184410389787;Distribution Center;11.731450366724395;Parking;0.0;none;0.0;15.663316892935967;5.473782135878778;18.058276370544206;68.05680691377441;0.0;0.0;4.07753744390572
327;NonResidential;Large Office;DOWNTOWN;0.6931471805599453;3.1354942159291497;12.33515603544142;11.498390339992403;11.767575435251748;Office;12.33515603544142;Parking;11.26303740739593;none;0.0;16.007241070528202;4.097838451476356;94.89124187995381;0.0;0.0;43.31065759637188;4.02535169073515
328;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.821097413976181;0.0;10.821097413976181;Distribution Center;10.818156970791383;Parking;0.0;none;0.0;14.375983906660764;3.776203282285611;47.74540799056352;39.580294123545364;0.0;0.0;4.07753744390572
329;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.960253016168982;0.0;10.960253016168982;Distribution Center;10.960253016168982;none;0.0;none;0.0;14.848081240873332;4.35259782398307;46.682789851669604;45.284244356788804;0.0;0.0;4.04305126783455
330;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;11.355113089309977;0.0;11.355113089309977;Non-Refrigerated Warehouse;11.355113089309977;none;0.0;none;0.0;14.245342534557048;2.4612967841488667;99.9999837345293;0.0;0.0;0.0;4.0943445622221
331;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.92775337907558;0.0;10.92775337907558;Non-Refrigerated Warehouse;10.92775337907558;none;0.0;none;0.0;13.177072537324735;1.5303947050936475;98.42654030230828;0.0;0.0;0.0;4.0943445622221
332;NonResidential;Small- and Mid-Sized Office;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.882771862738064;0.0;10.882771862738064;Office;10.873508606831251;Parking;0.0;none;0.0;14.381388554421592;3.86974161317154;59.52172702633983;42.36327559079263;0.0;0.0;4.127134385045092
333;NonResidential;Small- and Mid-Sized Office;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.9459101490553132;11.27305530057358;10.255129853946785;10.824686220762866;Office;11.27305530057358;none;0.0;none;0.0;14.613031942936987;3.388787361585474;85.06648895139053;13.117702662193153;0.0;36.13356721578198;3.6635616461296463
334;NonResidential;Warehouse;NORTHWEST;0.6931471805599453;1.3862943611198906;11.076913516671743;0.0;11.076913516671743;Non-Refrigerated Warehouse;11.076913516671743;none;0.0;none;0.0;12.71776867178599;1.9906103279732201;71.28204276913095;26.28718846679023;0.0;0.0;3.6888794541139363
335;NonResidential;Mixed Use Property;EAST;0.6931471805599453;1.0986122886681096;11.236447063025773;9.899931236333352;10.931623727399913;Other;10.255657363586069;Office;10.255622204932642;Parking;9.850192255477904;15.143905510186942;3.675794214565281;90.24822260577113;7.346717338919944;0.0;26.27498549654554;4.59511985013459
336;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;11.993368167001472;0.0;11.993368167001472;Distribution Center;11.997977792417482;none;0.0;none;0.0;16.12744907102242;5.326953413084369;62.73052867592658;29.97062999580344;0.0;0.0;4.060443010546419
337;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;11.523885187206563;0.0;11.523885187206563;Distribution Center;11.523885187206563;none;0.0;none;0.0;16.87617388497994;5.035067710236841;102.0501733038424;0.07767419552361976;0.0;0.0;4.343805421853684
338;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.87073752300741;0.0;10.87073752300741;Distribution Center;10.993815621616541;none;0.0;none;0.0;14.023437115873623;3.497113438491982;42.87731899789765;43.34144856103793;0.0;0.0;3.828641396489095
339;NonResidential;Other;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.943923262151136;0.0;10.943923262151136;Other;10.721966979398362;Office;9.351926736038054;none;0.0;15.47308909032628;4.32161292811326;81.06720746237079;16.028163054479194;0.0;0.0;4.454347296253507
340;NonResidential;Refrigerated Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;11.553107254603061;0.0;11.553107254603061;Refrigerated Warehouse;11.51293546492023;Office;8.318742252692399;Parking;0.0;16.673540294611207;4.96535894922662;99.17688807054921;2.3624336638749317;0.0;0.0;4.290459441148391
341;NonResidential;Supermarket / Grocery Store;NORTHWEST;0.6931471805599453;0.6931471805599453;10.971382868542177;8.916103530553727;10.834371286713184;Supermarket/Grocery Store;10.853657835843961;Parking;0.0;none;0.0;16.528664844366464;6.02931412838173;52.77290419769346;44.829404946262976;0.0;12.804207342224666;3.1354942159291497
342;NonResidential;Supermarket / Grocery Store;NORTH;0.6931471805599453;0.6931471805599453;10.97645719414066;0.0;10.97645719414066;Supermarket/Grocery Store;10.701715209546581;none;0.0;none;0.0;16.24132454209988;5.611447863453405;60.2732792806428;37.455584757084694;0.0;0.0;3.828641396489095
343;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.9459101490553132;12.726950575147725;11.734475747705874;12.263874463452428;Office;12.292149419247528;Parking;8.42726848388825;Retail Store;0.0;16.03472523760877;4.0239220979255546;85.62288765928899;0.0;0.0;37.06563706563706;3.044522437723423
344;NonResidential;Retail Store;LAKE UNION;0.6931471805599453;1.6094379124341003;12.483738472456462;11.982897843727672;11.552290398492483;Retail Store;11.50150044730076;none;0.0;none;0.0;16.161486886151348;5.2554620562416074;69.97588826618144;25.18130240898062;0.0;60.60195145601649;3.4011973816621555
345;NonResidential;Small- and Mid-Sized Office;CENTRAL;0.6931471805599453;1.0986122886681096;11.038447842325047;0.0;11.038447842325047;Office;11.013319992556701;Parking;9.531046110875145;Other - Services;7.1891677384203225;15.510071390374987;3.677565694213663;99.76438459377397;0.23560622223046743;0.0;0.0;4.718498871295094
346;NonResidential;Small- and Mid-Sized Office;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;11.088751431256087;0.0;11.088751431256087;Office;11.01424248665062;Other;9.004913941467132;none;0.0;15.09267661979144;4.5134933974161875;47.56201831861804;41.13392577445088;0.0;0.0;4.02535169073515
347;NonResidential;Large Office;NORTHEAST;0.6931471805599453;1.3862943611198906;11.535576971529967;10.655870155127044;10.999613419284296;Office;11.335185397109868;Parking;9.829625703937673;none;0.0;15.626149434334254;3.9154172384961616;96.70979825088564;2.4465881622932537;0.0;41.489881708866946;2.995732273553991
348;NonResidential;Other;CENTRAL;0.6931471805599453;1.3862943611198906;11.289844411702974;0.0;11.289844411702974;Other;11.223441770571819;none;0.0;none;0.0;16.31957624563627;4.457597821520956;99.99998364960983;0.0;0.0;0.0;4.605170185988092
349;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;1.0986122886681096;12.688242589117094;0.0;12.688242589117094;Non-Refrigerated Warehouse;12.48191869783373;Office;11.008562248131891;none;0.0;15.98653408837265;5.573863596655295;40.46975038472716;51.053385941227646;0.0;0.0;3.5553480614894135
350;NonResidential;Mixed Use Property;GREATER DUWAMISH;0.6931471805599453;2.70805020110221;12.624957307297803;0.0;12.624957307297803;Office;12.296457077368744;Parking;11.960734608706195;Medical Office;11.33920162295366;16.873752311167713;5.514839041553359;88.5083341592262;10.257781906981135;0.0;0.0;4.543294782270004
351;NonResidential;Small- and Mid-Sized Office;LAKE UNION;0.6931471805599453;1.6094379124341003;11.354937431911715;10.348525875764018;10.899993284932862;Office;10.824487180138018;Parking;10.147452819542636;Data Center;7.964155718840937;15.406947521105222;3.551053137206533;98.86447206814287;0.0;0.0;36.552087603208996;3.8712010109078907
352;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;1.0986122886681096;11.492977827160532;0.0;11.492977827160532;Distribution Center;11.06502769090671;Office;10.425638798632033;none;0.0;14.561769384957199;3.7669972333778885;65.100804551718;29.173572772665985;0.0;0.0;3.6109179126442243
353;NonResidential;Mixed Use Property;LAKE UNION;0.6931471805599453;0.6931471805599453;11.082157933374816;9.61587214452889;10.819798284210286;Office;9.90353755128617;Parking;9.61587214452889;Other;9.210440366976517;14.8300463405111;4.1726935286330775;58.46625104567694;35.94469235728781;0.0;23.076923076923077;4.584967478670572
354;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.791759469228055;11.88154676617732;11.10677512214237;11.263874188114833;Office;11.271134119283536;Parking;11.107225329245237;none;0.0;15.48666012471026;3.6054978451748854;96.5545608098262;0.0;0.0;46.080526792692964;3.58351893845611
355;NonResidential;Retail Store;NORTH;0.6931471805599453;1.0986122886681096;12.62087073225265;0.0;12.62087073225265;Retail Store;12.62087073225265;none;0.0;none;0.0;15.867502405419756;4.86976273521484;71.82334993450154;21.848249117222473;0.0;0.0;4.330733340286331
356;NonResidential;Small- and Mid-Sized Office;NORTHWEST;0.6931471805599453;1.791759469228055;11.366754528799241;0.0;11.366754528799241;Office;11.267037714175425;none;0.0;none;0.0;16.04186461130626;5.685448767967697;44.13631742646789;53.85635904088271;0.0;0.0;3.9512437185814275
357;NonResidential;Other;NORTH;0.0;1.0986122886681096;11.498217836097954;0.0;11.498217836097954;Strip Mall;11.498217836097954;none;0.0;none;0.0;15.520670474482348;3.8605191625610304;95.71211998259989;3.346022351342797;0.0;0.0;4.04305126783455
358;NonResidential;Small- and Mid-Sized Office;NORTHWEST;0.6931471805599453;1.9459101490553132;11.36771470471244;0.0;11.36771470471244;Office;11.36771470471244;Parking;0.0;none;0.0;15.708092787795021;3.814410176561146;95.85252428526708;0.0;0.0;0.0;3.8066624897703196
359;NonResidential;Distribution Center;DELRIDGE;0.6931471805599453;0.6931471805599453;10.851296331126829;0.0;10.851296331126829;Distribution Center;10.445840912706414;Office;9.75272280064639;none;0.0;13.994739211660777;3.139832617527748;68.16957297050702;25.83271284026722;0.0;0.0;3.912023005428146
360;NonResidential;Warehouse;DELRIDGE;0.6931471805599453;0.6931471805599453;11.85311222277915;0.0;11.85311222277915;Non-Refrigerated Warehouse;11.85311222277915;none;0.0;none;0.0;14.73297040615554;4.072950669534428;52.35973053111691;36.55677051256261;0.0;0.0;4.060443010546419
